Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,0,0,21385454,2,1,0,0,0,0,0,0,0,0,0,0,0,0.140282268498953,10692727,1929104.67880258,12056810,9328644,12056810,12056810,0,12056810,12056810,0,0,0,0,0,0,0,0,0,0,0,0.093521512332635,0.046760756166318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,10692727,1929104.67880258,12056810,9328644,Phishing
0,0,0,50860055,7,1,0,0,0,0,0,0,0,0,0,0,0,0.15729436391683,7265722.14285714,10720341.1151142,29038407,63461,50796594,8466099,11216383.4508415,29038407,347934,0,0,0,0,0,0,0,0,0,0,0,0.137632568427226,0.019661795489604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,421910.5,14871.1627151343,432426,411395,16540259.6666667,10905968.0394548,29038407,8954259,Phishing
0,0,0,81130226,18,1,0,0,0,0,0,0,0,0,0,0,0,0.234191385094872,4507234.77777778,7070994.56519758,28028764,4,75893026,4464295.64705882,7286194.98220849,28028764,4,0,0,0,0,0,0,0,0,0,0,0,0.221865522721458,0.012325862373414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,-1,-1,0,0,1276257.2,438094.578443628,1999876,897149,12023222.8333333,8193068.30785821,28028764,5237200,Phishing
0,0,0,50517558,1,1,0,0,0,0,0,0,0,0,0,0,0,0.039590195551416,50517558,0,50517558,50517558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019795097775708,0.019795097775708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,50517558,0,50517558,50517558,Phishing
443,54293,6,103,0,2,0,0,0,0,0,0,0,0,0,0,0,19417.4757281553,103,0,103,103,0,0,0,0,0,103,103,0,103,103,0,0,0,0,0,40,0,19417.4757281553,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,4096,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,73263942,5,1,0,0,0,0,0,0,0,0,0,0,0,0.081895675228614,14652788.4,8115730.84180675,28958689,9582132,63681810,15920452.5,8781057.32012641,28958689,9875946,0,0,0,0,0,0,0,0,0,0,0,0.068246396023845,0.013649279204769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,14652788.4,8115730.84180675,28958689,9582132,Phishing
0,0,0,73983981,19,1,0,0,0,0,0,0,0,0,0,0,0,0.270328789146937,3893893.73684211,8299588.15659062,28527987,118702,73865279,4103626.61111111,8488237.84726129,28527987,119769,0,0,0,0,0,0,0,0,0,0,0,0.25681234968959,0.013516439457347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,-1,-1,0,0,542022,33685.8713706503,580094,509588,17823541.25,9250311.46469957,28527987,8839275,Phishing
0,0,0,50450972,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0396424473249,50450972,0,50450972,50450972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01982122366245,0.01982122366245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,50450972,0,50450972,50450972,Phishing
0,0,0,81274226,32,1,0,0,0,0,0,0,0,0,0,0,0,0.406032780921223,2539819.5625,5663127.66122156,27897106,6,81133173,2617199.12903226,5739517.30138778,27897106,6,0,0,0,0,0,0,0,0,0,0,0,0.393728757256944,0.01230402366428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,-1,-1,0,0,1170990.16666667,654399.434158807,2141293,141053,11939931.6666667,8180321.28881842,27897106,5106255,Phishing
0,0,0,22149735,3,1,0,0,0,0,0,0,0,0,0,0,0,0.180589067995622,7383245,5841642.46593259,12020924,822503,21327232,10663616,1919523.3819175,12020924,9306308,0,0,0,0,0,0,0,0,0,0,0,0.135441800996716,0.045147266998905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,822503,0,822503,822503,10663616,1919523.3819175,12020924,9306308,Phishing
0,0,0,427428,1,1,0,0,0,0,0,0,0,0,0,0,0,4.67915064057572,427428,0,427428,427428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33957532028786,2.33957532028786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,73856229,9,1,0,0,0,0,0,0,0,0,0,0,0,0.135398193698733,8206247.66666667,10838639.7236117,28644733,388382,73407979,9175997.375,11161790.9769734,28644733,388382,0,0,0,0,0,0,0,0,0,0,0,0.12185837432886,0.013539819369873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,417857.5,28128.1865928111,448250,388382,17948952.75,9244451.87250405,28644733,8970184,Phishing
58794,443,17,319212,5,11,1694,5899,1350,33,338.8,572.499956331876,1350,25,536.272727272727,580.895875507666,23786.6997481298,50.123428943774,21280.8,33587.1095111545,100068,2,136206,34051.5,47861.5302896456,102250,452,319212,31921.2,43090.0787647871,102219,2,0,0,0,0,40,88,15.6635715449294,34.4598573988447,25,1350,526.058823529412,588.471587099606,346298.808823529,0,0,0,0,0,0,0,0,2,558.9375,338.8,536.272727272727,0,0,0,0,0,0,5,1694,11,5899,-1,-1,5,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,73849801,9,1,0,0,0,0,0,0,0,0,0,0,0,0.135409978965278,8205533.44444445,10842883.7496945,28650597,387710,73395066,9174383.25,11167304.2403956,28650597,387710,0,0,0,0,0,0,0,0,0,0,0,0.121868981068751,0.013540997896528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,409662.5,31505.0319420036,454735,387710,17955249.5,9239978.48296609,28650597,8967175,Phishing
0,0,0,50516368,2,1,0,0,0,0,0,0,0,0,0,0,0,0.059386692249926,25258184,22397402.2331173,41095539,9420829,41095539,41095539,0,41095539,41095539,0,0,0,0,0,0,0,0,0,0,0,0.039591128166617,0.019795564083309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,25258184,22397402.2331173,41095539,9420829,Phishing
443,54291,6,122,0,2,0,0,0,0,0,0,0,0,0,0,0,16393.4426229508,122,0,122,122,0,0,0,0,0,122,122,0,122,122,0,0,0,0,0,64,0,16393.4426229508,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2051,0,0,0,0,0,0,0,0,0,0,Phishing
61846,1900,17,2867041,3,1,522,174,174,174,174,0,174,174,174,0,242.758997865744,1.39516665440083,955680.333333333,118229.210778611,1023941,819161,1843102,921551,144801.326651381,1023941,819161,0,0,0,0,0,0,0,0,0,24,8,1.04637499080062,0.348791663600207,174,174,174,0,0,0,0,0,0,0,0,0,0,0,217.5,174,174,0,0,0,0,0,0,3,522,1,174,-1,-1,3,0,0,0,0,0,0,0,0,0,Phishing
64319,53,17,168044,0,2,0,162,0,0,0,0,114,48,81,46.6690475583121,964.033229392302,11.9016448073124,168044,0,168044,168044,0,0,0,0,0,168044,168044,0,168044,168044,0,0,0,0,0,16,0,11.9016448073124,48,114,70,38.1051177665153,1452,0,0,0,0,0,0,0,0,0,105,0,81,0,0,0,0,0,0,0,0,2,162,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,630,1,1,0,0,0,0,0,0,0,0,0,0,0,3174.60317460317,630,0,630,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587.30158730159,1587.30158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,22695093,2,1,0,0,0,0,0,0,0,0,0,0,0,0.132187164864229,11347546.5,2100659.39052015,12832937,9862156,12832937,12832937,0,12832937,12832937,0,0,0,0,0,0,0,0,0,0,0,0.088124776576152,0.044062388288076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,11347546.5,2100659.39052015,12832937,9862156,Phishing
0,0,0,41540998,2,1,0,0,0,0,0,0,0,0,0,0,0,0.072217812388619,20770499,11937242.3297029,29211404,12329594,29211404,29211404,0,29211404,29211404,0,0,0,0,0,0,0,0,0,0,0,0.048145208259079,0.02407260412954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,20770499,11937242.3297029,29211404,12329594,Phishing
0,0,0,73361410,16,1,0,0,0,0,0,0,0,0,0,0,0,0.231729461034078,4585088.125,8082127.1237049,28928428,6,73360154,4890676.93333333,8269562.94366376,28928428,6,0,0,0,0,0,0,0,0,0,0,0,0.218098316267367,0.013631144766711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,-1,-1,0,0,181224.8,70065.4249591052,259112,99992,14476752.8,8187056.30691189,28928428,9407671,Phishing
0,0,0,2996,2,1,0,0,0,0,0,0,0,0,0,0,0,1001.33511348465,1498,1052.17489040558,2242,754,2242,2242,0,2242,2242,0,0,0,0,0,0,0,0,0,0,0,667.556742323098,333.778371161549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,409346,1,1,0,0,0,0,0,0,0,0,0,0,0,4.88584229478241,409346,0,409346,409346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4429211473912,2.4429211473912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,74356817,51,1,0,0,0,0,0,0,0,0,0,0,0,0.699330634338476,1457976.80392157,4644707.73338043,28093466,4,74138387,1482767.74,4688453.6648863,28093466,4,0,0,0,0,0,0,0,0,0,0,0,0.685881968293506,0.013448666044971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1,0,-1,-1,0,0,1186440.2,158465.834165286,1434718,1051020,13475323.2,8322742.28508316,28093466,7860757,Phishing
0,0,0,73305009,6,1,0,0,0,0,0,0,0,0,0,0,0,0.095491428150565,12217501.5,9117649.53658331,28511837,688284,64391453,12878290.6,10031929.0059219,28511837,688284,0,0,0,0,0,0,0,0,0,0,0,0.081849795557627,0.013641632592938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,688284,0,688284,688284,14523345,8002347.12389156,28511837,8913556,Phishing
0,0,0,73318025,305,1,0,0,0,0,0,0,0,0,0,0,0,4.17359851141653,240386.967213115,2074301.5901044,28944260,3,73317784,241176.921052632,2077675.75664149,28944260,3,0,0,0,0,0,0,0,0,0,0,0,4.15995930059491,0.013639210821623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,1,0,-1,-1,0,0,96659.6,88628.7278837962,243178,28056,14560815.2,8148048.35181645,28944260,9506544,Phishing
0,0,0,73322166,9,1,0,0,0,0,0,0,0,0,0,0,0,0.136384405228836,8146907.33333333,9373262.68015872,29188602,110013,64504029,8063003.625,10016825.5468092,29188602,110013,0,0,0,0,0,0,0,0,0,0,0,0.122745964705953,0.013638440522884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,755215,374282.932990539,1019873,490557,14197649.4,8522692.32190757,29188602,8818137,Phishing
0,0,0,81129057,18,1,0,0,0,0,0,0,0,0,0,0,0,0.234194759591499,4507169.83333333,7072154.5879716,28028551,642,75893082,4464298.94117647,7287398.78693089,28028551,642,0,0,0,0,0,0,0,0,0,0,0,0.221868719612999,0.0123260399785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,-1,-1,0,0,1275013.8,438884.176270004,1999874,897265,12024894,8193407.94935963,28028551,5235975,Phishing
0,0,0,74076815,19,1,0,0,0,0,0,0,0,0,0,0,0,0.269990009694666,3898779.73684211,8280770.90259427,28482110,121514,73947557,4108197.61111111,8468913.05612983,28482110,121514,0,0,0,0,0,0,0,0,0,0,0,0.256490509209933,0.013499500484733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,-1,-1,0,0,566365.75,9803.32822310871,578306,556592,17799449.25,9223036.95408161,28482110,8842201,Phishing
54177,53,17,532088,0,2,0,153,0,0,0,0,119,34,76.5,60.1040764008565,287.546420892785,3.75877674369653,532088,0,532088,532088,0,0,0,0,0,532088,532088,0,532088,532088,0,0,0,0,0,16,0,3.75877674369653,34,119,62.3333333333333,49.0747728811182,2408.33333333333,0,0,0,0,0,0,0,0,0,93.5,0,76.5,0,0,0,0,0,0,0,0,2,153,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,614670,4,1,0,0,0,0,0,0,0,0,0,0,0,8.13444612556331,153667.5,195438.761671442,408617,447,409547,136515.666666667,235646.667757754,408617,447,0,0,0,0,0,0,0,0,0,0,0,6.50755690045065,1.62688922511266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Phishing
54278,443,6,45127525,3,3,42,388,42,0,14,24.2487113059643,173,42,129.333333333333,75.632885263841,9.52855269594333,0.132956549245721,9025505,20004924.3126779,44811094,76,44933756,22466878,31599493.3077939,44811094,122662,45127448,22563724,31636001.2309066,44933755,193693,0,1,0,0,60,60,0.066478274622861,0.066478274622861,0,173,67.4285714285714,74.5248440518488,5553.95238095238,0,0,0,1,1,0,0,0,1,78.6666666666667,14,129.333333333333,0,0,0,0,0,0,3,42,3,388,-1,8066,1,0,193769,0,193769,193769,44811094,0,44811094,44811094,Phishing
0,0,0,73284234,179,1,0,0,0,0,0,0,0,0,0,0,0,2.45618996304171,409409.12849162,2706373.3722967,28941810,3,73284226,411709.134831461,2713832.28613861,28941810,3,0,0,0,0,0,0,0,0,0,0,0,2.44254446324703,0.013645499794676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,1,0,-1,-1,0,0,24259.6,6997.6624882885,35547,16879,14628609.8,8120577.26791604,28941810,9546342,Phishing
57905,1900,17,14949413,5,1,685,137,137,137,137,0,137,137,137,0,54.9854365519235,0.401353551473894,2989882.6,111944.558875365,3071904,2866964,12081869,3020467.25,102335.918645003,3071904,2866964,0,0,0,0,0,0,0,0,0,40,8,0.334461292894912,0.066892258578982,137,137,137,0,0,0,0,0,0,0,0,0,0,0,159.833333333333,137,137,0,0,0,0,0,0,5,685,1,137,-1,-1,5,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,51035363,15,1,0,0,0,0,0,0,0,0,0,0,0,0.313508106134172,3402357.53333333,7789711.92483333,28510874,47094,50840389,3631456.35714286,8031153.04146957,28510874,47094,0,0,0,0,0,0,0,0,0,0,0,0.293913849500786,0.019594256633386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,568848,27260.0744863252,589684,537997,16273565.3333333,10680626.4169129,28510874,8827512,Phishing
54300,80,6,132367,4,6,929,272,507,0,232.25,270.414958905753,145,0,45.3333333333333,70.4603907643625,9073.25844054787,75.5475307289581,14707.4444444444,38161.8111503867,116117,89,122923,40974.3333333333,70049.0521729833,121860,494,132367,26473.4,50264.8140481988,116117,185,0,0,0,0,128,212,30.2190122915832,45.3285184373749,0,507,109.181818181818,184.705072037461,34115.9636363636,0,1,0,0,0,0,0,0,1,120.1,232.25,45.3333333333333,0,0,0,0,0,0,4,929,6,272,-1,503,2,0,0,0,0,0,0,0,0,0,Phishing
54300,80,6,465,1,1,0,0,0,0,0,0,0,0,0,0,0,4301.0752688172,465,0,465,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2150.5376344086,2150.5376344086,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2054,0,0,0,0,0,0,0,0,0,0,Phishing
54301,443,6,4150400,14,11,3858,6789,1360,0,275.571428571429,445.82399326083,1360,0,617.181818181818,644.148867604658,2565.29491133385,6.02351580570547,172933.333333333,602447.731979454,2951675,1,3854480,296498.461538461,808105.069842366,2951675,1,1198643,119864.3,153947.849509754,304904,4,0,0,0,0,280,256,3.37316885119507,2.65034695451041,0,1360,409.5,552.318766655633,305056.02,0,1,0,0,0,0,0,0,0,425.88,275.571428571429,617.181818181818,0,0,0,0,0,0,14,3858,11,6789,-1,2047,6,0,0,0,0,0,0,0,0,0,Phishing
54303,443,6,3590622,12,10,833,6410,517,0,69.4166666666667,153.56163011125,1360,0,641,670.672630854859,2017.19924848675,6.12707213402023,170982,427253.136043376,1862931,42,3290000,299090.909090909,669814.111656578,2210745,220,1727691,191965.666666667,242333.339849266,700824,267,0,0,0,0,252,248,3.34203934582922,2.78503278819102,0,1360,314.913043478261,530.579778342306,281514.901185771,0,1,0,0,0,0,0,0,0,329.227272727273,69.4166666666667,641,0,0,0,0,0,0,12,833,10,6410,-1,2047,3,0,0,0,0,0,0,0,0,0,Phishing
54302,443,6,3759650,6,6,640,792,576,0,106.666666666667,231.346205213456,580,0,132,235.287058717644,380.886518691899,3.19178646948519,341786.363636364,1051174.70654637,3509425,82,3701424,740284.8,1549003.03434151,3509425,1129,250139,50027.8,40591.6231838541,110328,464,0,0,0,0,192,212,1.5958932347426,1.5958932347426,0,580,110.153846153846,215.923538223544,46622.9743589744,0,1,0,0,0,0,0,0,1,119.333333333333,106.666666666667,132,0,0,0,0,0,0,6,640,6,792,-1,261,2,0,0,0,0,0,0,0,0,0,Phishing
54304,80,6,22126,4,6,927,272,507,0,231.75,269.948606219777,145,0,45.3333333333333,70.4603907643625,54189.6411461629,451.956973696104,2458.44444444444,2690.51055150835,7231,111,14231,4743.66666666667,6978.8582399511,12800,554,22126,4425.2,3110.02937285165,8790,1059,0,0,0,0,128,212,180.782789478442,271.174184217662,0,507,109,184.367025251263,33991.2,0,1,0,0,0,0,0,0,1,119.9,231.75,45.3333333333333,0,0,0,0,0,0,4,927,6,272,-1,503,2,0,0,0,0,0,0,0,0,0,Phishing
54304,80,6,593,1,1,0,0,0,0,0,0,0,0,0,0,0,3372.68128161889,593,0,593,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1686.34064080944,1686.34064080944,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2054,0,0,0,0,0,0,0,0,0,0,Phishing
57487,443,6,18523901,1,2,0,1,0,0,0,0,1,0,0.5,0.707106781186548,0.053984309244581,0.161952927733742,9261950.5,13002936.394658,18456415,67486,0,0,0,0,0,67486,67486,0,67486,67486,0,0,0,0,20,52,0.053984309244581,0.107968618489162,0,1,0.5,0.577350269189626,0.333333333333333,0,0,0,0,1,0,0,0,2,0.666666666666667,0,0.5,0,0,0,0,0,0,1,0,2,1,-1,261,0,0,0,0,0,0,0,0,0,0,Phishing
57497,80,6,95359,2,5,1054,272,1054,0,527,745.290547370621,145,0,54.4,74.7616211702234,13905.3471617781,73.4068100546356,15893.1666666667,24197.5591944036,55564,0,253,253,0,253,253,95359,23839.75,27097.027885914,55860,0,0,0,0,0,40,124,20.9733743013245,52.4334357533112,0,1054,165.75,364.15960001861,132612.214285714,0,1,0,0,0,0,0,0,2,189.428571428571,527,54.4,0,0,0,0,0,0,2,1054,5,272,-1,501,1,0,0,0,0,0,0,0,0,0,Phishing
57497,80,6,603,1,1,0,0,0,0,0,0,0,0,0,0,0,3316.7495854063,603,0,603,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1658.37479270315,1658.37479270315,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,Phishing
57487,443,6,104774,0,2,0,0,0,0,0,0,0,0,0,0,0,19.0887052131254,104774,0,104774,104774,0,0,0,0,0,104774,104774,0,104774,104774,0,0,0,0,0,40,0,19.0887052131254,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,Phishing
443,57495,6,0,1,1,0,31,0,0,0,0,31,31,31,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,31,20.6666666666667,17.8978583448784,320.333333333333,0,0,0,1,1,0,0,0,1,31,0,31,0,0,0,0,0,0,1,0,1,31,-1,162,0,0,0,0,0,0,0,0,0,0,Phishing
57495,443,6,80,2,1,31,0,31,0,15.5,21.920310216783,0,0,0,0,387500,37500,40,2.82842712474619,42,38,38,38,0,38,38,0,0,0,0,0,0,0,0,0,40,20,25000,12500,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333333,15.5,0,0,0,0,0,0,0,2,31,1,0,-1,259,1,0,0,0,0,0,0,0,0,0,Phishing
57498,80,6,25759157,2,5,1054,272,1054,0,527,745.290547370621,145,0,54.4,74.7616211702234,51.4768398670811,0.271748023431046,4293192.83333333,10492542.3447194,25710986,43,25710986,25710986,0,25710986,25710986,25759157,6439789.25,12849074.196242,25713386,204,0,0,0,0,40,124,0.07764229240887,0.194105731022176,0,1054,165.75,364.15960001861,132612.214285714,0,1,0,0,0,0,0,0,2,189.428571428571,527,54.4,0,0,0,0,0,0,2,1054,5,272,-1,501,1,0,37103,0,37103,37103,25710986,0,25710986,25710986,Phishing
57498,80,6,476,1,1,0,0,0,0,0,0,0,0,0,0,0,4201.68067226891,476,0,476,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2100.84033613445,2100.84033613445,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,Phishing
57512,80,6,21120639,2,5,1054,272,1054,0,527,745.290547370621,145,0,54.4,74.7616211702234,62.7821913910843,0.331429366317941,3520106.5,7831143.40158378,19448164,0,19448164,19448164,0,19448164,19448164,21120639,5280159.75,9482195.40386302,19455247,0,0,0,0,0,40,124,0.094694104662269,0.236735261655672,0,1054,165.75,364.15960001861,132612.214285714,0,1,0,0,0,0,0,0,2,189.428571428571,527,54.4,0,0,0,0,0,0,2,1054,5,272,-1,501,1,0,7210,0,7210,7210,19448164,0,19448164,19448164,Phishing
57512,80,6,155,0,2,0,145,0,0,0,0,145,0,72.5,102.530483272049,935483.870967742,12903.2258064516,155,0,155,155,0,0,0,0,0,155,155,0,155,155,0,0,0,0,0,40,0,12903.2258064516,0,145,48.3333333333333,83.7157890324957,7008.33333333333,0,0,0,0,1,0,0,0,0,72.5,0,72.5,0,0,0,0,0,0,0,0,2,145,-1,501,0,0,0,0,0,0,0,0,0,0,Phishing
57512,80,6,499,1,1,0,0,0,0,0,0,0,0,0,0,0,4008.01603206413,499,0,499,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,2004.00801603206,2004.00801603206,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,Phishing
57514,80,6,19783575,3,4,1055,127,1055,0,351.666666666667,609.104533995055,127,0,31.75,63.5,59.7465321611488,0.353828870666702,3297262.5,8063399.31290641,19756605,73,19777275,9888637.5,13955413.4715569,19756605,20670,19782929,6594309.66666667,11408379.9237213,19767572,6227,0,0,0,0,60,104,0.151640944571444,0.202187926095258,0,1055,147.75,369.268291934972,136359.071428571,0,1,0,0,0,0,0,0,1,168.857142857143,351.666666666667,31.75,0,0,0,0,0,0,3,1055,4,127,-1,501,1,0,6300,0,6300,6300,19756605,0,19756605,19756605,Phishing
57505,443,6,60696649,8,14,656,6176,529,0,82,185.905505950892,1360,0,441.142857142857,611.220199165679,112.559755975985,0.362458230601824,2890316.61904762,10154029.5851915,45008315,0,60435341,8633620.14285714,16951964.0927406,45008315,325,60696649,4668973,12847053.1308776,45301934,0,0,0,0,0,160,316,0.131802992946118,0.230655237655706,0,1360,297.04347826087,515.552966881269,265794.861660079,0,1,0,0,0,0,0,0,1,310.545454545455,82,441.142857142857,0,0,0,0,0,0,8,656,14,6176,-1,110,3,0,573430.5,395902.722825317,853376,293485,29774751.5,21543512.1049718,45008315,14541188,Phishing
57504,443,6,60914324,13,15,1439,6522,529,0,110.692307692308,177.671693775995,1360,0,434.8,590.471385541126,130.691756507057,0.459662000024822,2256086.07407407,8973447.10725781,44999905,0,60638498,5053208.16666667,13361075.5618999,45317304,274,60913881,4350991.5,12401203.294362,45369478,0,0,0,0,0,260,336,0.213414500011524,0.246247500013297,0,1360,274.51724137931,465.587848139291,216772.044334975,0,1,0,0,0,0,0,0,1,284.321428571429,110.692307692308,434.8,0,0,0,0,0,0,13,1439,15,6522,-1,118,7,0,788428.5,592351.128774564,1207284,369573,29668512,21681863.9106719,44999905,14337119,Phishing
