Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
50645,443,6,7035806,1,1,63,63,63,63,63,0,63,63,63,0,17.9083959961375,0.284260253906944,7035806,0,7035806,7035806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.142130126953472,0.142130126953472,63,63,63,0,0,1,0,0,1,1,0,0,0,1,94.5,63,63,0,0,0,0,0,0,1,63,1,63,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
59622,53,17,56008624,3,1,102,34,34,34,34,0,34,34,34,0,2.42819748615856,0.071417573122311,18669541.3333333,12223891.966375,32007313,8000478,48008146,24004073,11318290.5509268,32007313,16000833,0,0,0,0,0,0,0,0,0,24,8,0.053563179841733,0.017854393280578,34,34,34,0,0,0,0,0,0,0,0,0,0,0,42.5,34,34,0,0,0,0,0,0,3,102,1,34,-1,-1,3,0,0,0,0,0,18669541.3333333,12223891.966375,32007313,8000478,Arp_Spoof
54810,53,17,56008711,3,1,102,34,34,34,34,0,34,34,34,0,2.42819371436704,0.071417462187266,18669570.3333333,12223419.6156401,32006741,8000748,48007963,24003981.5,11317611.0213101,32006741,16001222,0,0,0,0,0,0,0,0,0,24,8,0.053563096640449,0.017854365546817,34,34,34,0,0,0,0,0,0,0,0,0,0,0,42.5,34,34,0,0,0,0,0,0,3,102,1,34,-1,-1,3,0,0,0,0,0,18669570.3333333,12223419.6156401,32006741,8000748,Arp_Spoof
63678,53,17,56008833,3,1,102,34,34,34,34,0,34,34,34,0,2.42818842520786,0.071417306623761,18669611,12223607.9376522,32006987,8000624,48008209,24004104.5,11317784.9695783,32006987,16001222,0,0,0,0,0,0,0,0,0,24,8,0.053562979967821,0.01785432665594,34,34,34,0,0,0,0,0,0,0,0,0,0,0,42.5,34,34,0,0,0,0,0,0,3,102,1,34,-1,-1,3,0,0,0,0,0,18669611,12223607.9376522,32006987,8000624,Arp_Spoof
50642,443,6,11002828,1,1,152,152,152,152,152,0,152,152,152,0,27.6292604046887,0.181771450030847,11002828,0,11002828,11002828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.090885725015423,0.090885725015423,152,152,152,0,0,1,0,0,1,1,0,0,0,1,228,152,152,0,0,0,0,0,0,1,152,1,152,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
50632,443,6,7069004,1,1,63,63,63,63,63,0,63,63,63,0,17.8242932101892,0.282925289050622,7069004,0,7069004,7069004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.141462644525311,0.141462644525311,63,63,63,0,0,1,0,0,1,1,0,0,0,1,94.5,63,63,0,0,0,0,0,0,1,63,1,63,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
50639,443,6,15145806,1,1,63,63,63,63,63,0,63,63,63,0,8.31913468322518,0.13204975687659,15145806,0,15145806,15145806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.066024878438295,0.066024878438295,63,63,63,0,0,1,0,0,1,1,0,0,0,1,94.5,63,63,0,0,0,0,0,0,1,63,1,63,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
50632,443,6,7065044,1,1,63,63,63,63,63,0,63,63,63,0,17.8342838346088,0.283083870390616,7065044,0,7065044,7065044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.141541935195308,0.141541935195308,63,63,63,0,0,1,0,0,1,1,0,0,0,1,94.5,63,63,0,0,0,0,0,0,1,63,1,63,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
50613,443,6,107281569,15,1,19086,121,1348,214,1272.4,292.797540973281,121,121,121,0,179.033548623809,0.149140249803766,7152104.6,6806317.99092516,14903223,1,107280795,7662913.92857143,6758294.09846556,14903223,1,0,0,0,0,0,0,1,0,0,480,32,0.139818984191031,0.009321265612735,121,1348,1136.94117647059,470.354583079116,221233.433823529,0,0,0,1,1,0,0,0,0,1208,1272.4,121,0,0,0,0,0,0,15,19086,1,121,-1,2048,15,0,5578499,0,5578499,5578499,12712883.75,4017469.90521902,14903223,5039488,Arp_Spoof
50645,443,6,18968485,1,1,63,63,63,63,63,0,63,63,63,0,6.64259691799319,0.105438046317352,18968485,0,18968485,18968485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.052719023158676,0.052719023158676,63,63,63,0,0,1,0,0,1,1,0,0,0,1,94.5,63,63,0,0,0,0,0,0,1,63,1,63,-1,2048,1,0,0,0,0,0,0,0,0,0,Arp_Spoof
